eventid,timestamp,src_ip,dst_ip,session,duration
cowrie.login.success,2021-02-12 23:12:51.694989+00:00,46.101.170.78,,25070857fda1,
cowrie.login.success,2021-02-12 23:12:51.696816+00:00,46.101.170.78,,f5246a1e50c2,
cowrie.login.success,2021-02-12 23:12:51.698513+00:00,46.101.170.78,,89b3826ed75a,
cowrie.login.success,2021-02-12 23:12:51.700442+00:00,46.101.170.78,,90a8543aea93,
cowrie.session.params,2021-02-12 23:12:51.789002+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.command.input,2021-02-12 23:12:51.789867+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.session.params,2021-02-12 23:12:51.821061+00:00,46.101.170.78,,19a895743f6d,
cowrie.command.input,2021-02-12 23:12:51.821927+00:00,46.101.170.78,,19a895743f6d,
cowrie.session.params,2021-02-12 23:12:51.946380+00:00,46.101.170.78,,801a40d27b92,
cowrie.command.input,2021-02-12 23:12:51.947263+00:00,46.101.170.78,,801a40d27b92,
cowrie.session.params,2021-02-12 23:12:51.982970+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.command.input,2021-02-12 23:12:51.983844+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.session.params,2021-02-12 23:12:52.165181+00:00,46.101.170.78,,cb530d9f802b,
cowrie.command.input,2021-02-12 23:12:52.166093+00:00,46.101.170.78,,cb530d9f802b,
cowrie.session.params,2021-02-12 23:12:52.409021+00:00,46.101.170.78,,c803f625bab3,
cowrie.command.input,2021-02-12 23:12:52.409905+00:00,46.101.170.78,,c803f625bab3,
cowrie.session.connect,2021-02-12 23:12:52.427017+00:00,46.101.170.78,155.232.195.83,702d87e574e1,
cowrie.session.file_download.failed,2021-02-12 23:12:52.430101+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.client.version,2021-02-12 23:12:52.431649+00:00,46.101.170.78,,702d87e574e1,
cowrie.session.file_download.failed,2021-02-12 23:12:52.612015+00:00,46.101.170.78,,19a895743f6d,
cowrie.session.file_download.failed,2021-02-12 23:12:52.614399+00:00,46.101.170.78,,801a40d27b92,
cowrie.session.file_download.failed,2021-02-12 23:12:52.616337+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.session.file_download.failed,2021-02-12 23:12:52.618294+00:00,46.101.170.78,,cb530d9f802b,
cowrie.session.file_download.failed,2021-02-12 23:12:52.619949+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.session.file_download.failed,2021-02-12 23:12:52.621883+00:00,46.101.170.78,,c803f625bab3,
cowrie.session.params,2021-02-12 23:12:52.663113+00:00,46.101.170.78,,d2b19656356c,
cowrie.command.input,2021-02-12 23:12:52.664000+00:00,46.101.170.78,,d2b19656356c,
cowrie.client.kex,2021-02-12 23:12:52.671389+00:00,46.101.170.78,,702d87e574e1,
cowrie.session.file_download.failed,2021-02-12 23:12:52.674024+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.session.file_download.failed,2021-02-12 23:13:42.966223+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.session.file_download.failed,2021-02-12 23:13:42.969314+00:00,46.101.170.78,,19a895743f6d,
cowrie.session.file_download.failed,2021-02-12 23:14:33.206853+00:00,46.101.170.78,,19a895743f6d,
cowrie.session.file_download.failed,2021-02-12 23:14:33.210376+00:00,46.101.170.78,,801a40d27b92,
cowrie.session.file_download.failed,2021-02-12 23:15:23.466570+00:00,46.101.170.78,,801a40d27b92,
cowrie.session.file_download.failed,2021-02-12 23:15:23.470605+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.session.file_download.failed,2021-02-12 23:16:13.700984+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.session.file_download.failed,2021-02-12 23:16:13.704977+00:00,46.101.170.78,,cb530d9f802b,
cowrie.session.file_download.failed,2021-02-12 23:17:03.943197+00:00,46.101.170.78,,cb530d9f802b,
cowrie.session.file_download.failed,2021-02-12 23:17:03.947174+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.session.file_download.failed,2021-02-12 23:17:54.183508+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.session.file_download.failed,2021-02-12 23:17:54.187504+00:00,46.101.170.78,,c803f625bab3,
cowrie.session.file_download.failed,2021-02-12 23:18:44.465540+00:00,46.101.170.78,,c803f625bab3,
cowrie.session.file_download.failed,2021-02-12 23:18:44.468035+00:00,46.101.170.78,,d2b19656356c,
cowrie.log.closed,2021-02-12 23:18:44.469932+00:00,46.101.170.78,,d2b19656356c,351.80698800086975
cowrie.session.closed,2021-02-12 23:18:44.471317+00:00,46.101.170.78,,d2b19656356c,354.3729920387268
cowrie.session.closed,2021-02-12 23:18:44.472451+00:00,46.101.170.78,,9f4868eb06e0,354.38655161857605
cowrie.session.closed,2021-02-12 23:18:44.473563+00:00,46.101.170.78,,90a8543aea93,354.3807842731476
cowrie.session.closed,2021-02-12 23:18:44.474722+00:00,46.101.170.78,,778728212779,354.3943474292755
cowrie.session.closed,2021-02-12 23:18:44.475834+00:00,46.101.170.78,,8bd72b6aee1f,354.3921422958374
cowrie.session.closed,2021-02-12 23:18:44.476959+00:00,46.101.170.78,,8c3a6fe7cd14,354.38772892951965
cowrie.session.closed,2021-02-12 23:18:44.478076+00:00,46.101.170.78,,0361bad4bbd5,354.3842008113861
cowrie.session.closed,2021-02-12 23:18:44.479211+00:00,46.101.170.78,,d02aec91cc1e,354.3888785839081
cowrie.session.closed,2021-02-12 23:18:44.480289+00:00,46.101.170.78,,e88c5f6a692c,354.40687704086304
cowrie.session.closed,2021-02-12 23:18:44.481275+00:00,46.101.170.78,,3e754823a0d4,354.3964784145355
cowrie.session.closed,2021-02-12 23:18:44.482268+00:00,46.101.170.78,,f5246a1e50c2,354.3861746788025
cowrie.session.closed,2021-02-12 23:18:44.483265+00:00,46.101.170.78,,89b3826ed75a,354.39159893989563
cowrie.session.closed,2021-02-12 23:18:44.484292+00:00,46.101.170.78,,25070857fda1,354.38710474967957
cowrie.session.closed,2021-02-12 23:18:44.504122+00:00,46.101.170.78,,9bf77e827c5e,354.4226415157318
cowrie.session.connect,2021-02-12 23:18:44.505147+00:00,46.101.170.78,155.232.195.83,274d79173323,
cowrie.session.closed,2021-02-12 23:18:44.506735+00:00,46.101.170.78,,c803f625bab3,354.42873311042786
cowrie.session.closed,2021-02-12 23:18:44.507714+00:00,46.101.170.78,,801a40d27b92,354.4286091327667
cowrie.session.closed,2021-02-12 23:18:44.508694+00:00,46.101.170.78,,93e0f0316e1c,354.4205641746521
cowrie.session.closed,2021-02-12 23:18:44.509676+00:00,46.101.170.78,,77638ad9f1b9,354.42709279060364
cowrie.session.closed,2021-02-12 23:18:44.510644+00:00,46.101.170.78,,19a895743f6d,354.4156653881073
cowrie.session.closed,2021-02-12 23:18:44.511615+00:00,46.101.170.78,,cb530d9f802b,354.424617767334
cowrie.session.closed,2021-02-12 23:18:44.512739+00:00,46.101.170.78,,702d87e574e1,352.0847499370575
cowrie.session.connect,2021-02-12 23:18:44.513688+00:00,45.83.64.224,155.232.195.82,b5c59dba5009,
cowrie.session.connect,2021-02-12 23:18:44.514818+00:00,188.166.77.5,155.232.195.82,597d8fd272e2,
cowrie.session.connect,2021-02-12 23:18:44.515924+00:00,188.166.77.5,155.232.195.83,84e9a83b7d89,
cowrie.client.version,2021-02-12 23:18:44.516923+00:00,46.101.170.78,,274d79173323,
cowrie.session.closed,2021-02-12 23:18:44.517899+00:00,46.101.170.78,,274d79173323,0.011477470397949
cowrie.client.version,2021-02-12 23:18:44.518731+00:00,45.83.64.224,,b5c59dba5009,
cowrie.session.closed,2021-02-12 23:18:44.520118+00:00,188.166.77.5,,597d8fd272e2,0.0043771266937250005
cowrie.session.closed,2021-02-12 23:18:44.520998+00:00,188.166.77.5,,84e9a83b7d89,0.004134893417358
cowrie.session.closed,2021-02-12 23:18:44.521877+00:00,45.83.64.224,,b5c59dba5009,0.007243871688842001
cowrie.session.connect,2021-02-12 23:21:10.212388+00:00,46.101.170.78,155.232.195.82,c6b6e78c2d75,
cowrie.session.closed,2021-02-12 23:21:10.401007+00:00,46.101.170.78,,c6b6e78c2d75,0.18702721595764102
cowrie.session.connect,2021-02-12 23:21:15.929083+00:00,46.101.170.78,155.232.195.82,da15917d3cab,
cowrie.client.version,2021-02-12 23:21:15.937151+00:00,46.101.170.78,,da15917d3cab,
cowrie.client.kex,2021-02-12 23:21:16.131306+00:00,46.101.170.78,,da15917d3cab,
cowrie.login.failed,2021-02-12 23:21:16.933934+00:00,46.101.170.78,,da15917d3cab,
cowrie.session.closed,2021-02-12 23:21:18.134202+00:00,46.101.170.78,,da15917d3cab,2.204006433486938
cowrie.session.connect,2021-02-12 23:21:25.584956+00:00,46.101.170.78,155.232.195.82,fbf4698d471e,
cowrie.client.version,2021-02-12 23:21:25.586668+00:00,46.101.170.78,,fbf4698d471e,
cowrie.client.kex,2021-02-12 23:21:25.794995+00:00,46.101.170.78,,fbf4698d471e,
cowrie.login.failed,2021-02-12 23:21:26.622451+00:00,46.101.170.78,,fbf4698d471e,
cowrie.session.closed,2021-02-12 23:21:27.829770+00:00,46.101.170.78,,fbf4698d471e,2.243240356445312
cowrie.session.connect,2021-02-12 23:21:35.219978+00:00,46.101.170.78,155.232.195.82,fda65ee7af18,
cowrie.client.version,2021-02-12 23:21:35.221637+00:00,46.101.170.78,,fda65ee7af18,
cowrie.client.kex,2021-02-12 23:21:35.426540+00:00,46.101.170.78,,fda65ee7af18,
cowrie.login.success,2021-02-12 23:21:36.252898+00:00,46.101.170.78,,fda65ee7af18,
cowrie.session.params,2021-02-12 23:21:37.078554+00:00,46.101.170.78,,fda65ee7af18,
cowrie.command.input,2021-02-12 23:21:37.079398+00:00,46.101.170.78,,fda65ee7af18,
cowrie.session.file_download.failed,2021-02-12 23:21:37.268827+00:00,46.101.170.78,,fda65ee7af18,
cowrie.session.file_download.failed,2021-02-12 23:21:37.466575+00:00,46.101.170.78,,fda65ee7af18,
cowrie.session.file_download.failed,2021-02-12 23:22:27.695351+00:00,46.101.170.78,,fda65ee7af18,
cowrie.session.connect,2021-02-12 23:22:27.699191+00:00,46.101.170.78,155.232.195.82,1ed382897bdd,
cowrie.session.connect,2021-02-12 23:22:27.700933+00:00,46.101.170.78,155.232.195.82,260e4e509833,
cowrie.session.connect,2021-02-12 23:22:27.702638+00:00,46.101.170.78,155.232.195.82,479bfe85cf24,
cowrie.session.connect,2021-02-12 23:22:27.704293+00:00,46.101.170.78,155.232.195.82,40410de3b6ba,
cowrie.session.connect,2021-02-12 23:22:27.705593+00:00,46.101.170.78,155.232.195.82,9ab6d78d453e,
cowrie.client.version,2021-02-12 23:22:27.706736+00:00,46.101.170.78,,1ed382897bdd,
cowrie.client.version,2021-02-12 23:22:27.707641+00:00,46.101.170.78,,260e4e509833,
cowrie.client.version,2021-02-12 23:22:27.708539+00:00,46.101.170.78,,479bfe85cf24,
cowrie.client.version,2021-02-12 23:22:27.709422+00:00,46.101.170.78,,40410de3b6ba,
cowrie.client.version,2021-02-12 23:22:27.710308+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.client.kex,2021-02-12 23:22:27.902879+00:00,46.101.170.78,,260e4e509833,
cowrie.client.kex,2021-02-12 23:22:27.906198+00:00,46.101.170.78,,1ed382897bdd,
cowrie.client.kex,2021-02-12 23:22:27.909107+00:00,46.101.170.78,,479bfe85cf24,
cowrie.client.kex,2021-02-12 23:22:27.911690+00:00,46.101.170.78,,40410de3b6ba,
cowrie.client.kex,2021-02-12 23:22:27.916099+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.session.closed,2021-02-12 23:22:27.934746+00:00,46.101.170.78,,fda65ee7af18,52.71321392059326
cowrie.login.success,2021-02-12 23:22:28.706628+00:00,46.101.170.78,,260e4e509833,
cowrie.login.success,2021-02-12 23:22:28.778250+00:00,46.101.170.78,,40410de3b6ba,
cowrie.login.success,2021-02-12 23:22:28.780947+00:00,46.101.170.78,,1ed382897bdd,
cowrie.login.success,2021-02-12 23:22:28.783572+00:00,46.101.170.78,,479bfe85cf24,
cowrie.login.success,2021-02-12 23:22:28.809405+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.session.params,2021-02-12 23:22:29.131830+00:00,46.101.170.78,,260e4e509833,
cowrie.command.input,2021-02-12 23:22:29.132714+00:00,46.101.170.78,,260e4e509833,
cowrie.session.params,2021-02-12 23:22:29.281195+00:00,46.101.170.78,,40410de3b6ba,
cowrie.command.input,2021-02-12 23:22:29.282047+00:00,46.101.170.78,,40410de3b6ba,
cowrie.session.params,2021-02-12 23:22:29.314395+00:00,46.101.170.78,,479bfe85cf24,
cowrie.command.input,2021-02-12 23:22:29.315251+00:00,46.101.170.78,,479bfe85cf24,
cowrie.session.params,2021-02-12 23:22:29.438187+00:00,46.101.170.78,,1ed382897bdd,
cowrie.command.input,2021-02-12 23:22:29.439031+00:00,46.101.170.78,,1ed382897bdd,
cowrie.session.params,2021-02-12 23:22:29.591557+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.command.input,2021-02-12 23:22:29.592432+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.session.file_download.failed,2021-02-12 23:22:29.596407+00:00,46.101.170.78,,260e4e509833,
cowrie.session.file_download.failed,2021-02-12 23:22:29.597945+00:00,46.101.170.78,,40410de3b6ba,
cowrie.session.file_download.failed,2021-02-12 23:22:29.779285+00:00,46.101.170.78,,479bfe85cf24,
cowrie.session.file_download.failed,2021-02-12 23:22:29.781598+00:00,46.101.170.78,,1ed382897bdd,
cowrie.session.file_download.failed,2021-02-12 23:22:29.783368+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.session.file_download.failed,2021-02-12 23:22:29.786003+00:00,46.101.170.78,,40410de3b6ba,
cowrie.session.file_download.failed,2021-02-12 23:23:20.021460+00:00,46.101.170.78,,40410de3b6ba,
cowrie.session.file_download.failed,2021-02-12 23:23:20.025571+00:00,46.101.170.78,,260e4e509833,
cowrie.session.file_download.failed,2021-02-12 23:24:10.266355+00:00,46.101.170.78,,260e4e509833,
cowrie.session.file_download.failed,2021-02-12 23:24:10.270413+00:00,46.101.170.78,,479bfe85cf24,
cowrie.session.file_download.failed,2021-02-12 23:25:00.565949+00:00,46.101.170.78,,479bfe85cf24,
cowrie.session.file_download.failed,2021-02-12 23:25:00.569939+00:00,46.101.170.78,,1ed382897bdd,
cowrie.session.file_download.failed,2021-02-12 23:25:50.804841+00:00,46.101.170.78,,1ed382897bdd,
cowrie.session.file_download.failed,2021-02-12 23:25:50.807576+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.session.file_download.failed,2021-02-12 23:26:41.065343+00:00,46.101.170.78,,9ab6d78d453e,
cowrie.session.closed,2021-02-12 23:26:41.068877+00:00,46.101.170.78,,1ed382897bdd,253.3682255744934
cowrie.session.closed,2021-02-12 23:26:41.070161+00:00,46.101.170.78,,9ab6d78d453e,253.3635106086731
cowrie.session.closed,2021-02-12 23:26:41.071476+00:00,46.101.170.78,,40410de3b6ba,253.36608576774597
cowrie.session.connect,2021-02-12 23:26:41.072768+00:00,46.101.170.78,155.232.195.82,9bdb69992409,
cowrie.session.connect,2021-02-12 23:26:41.074299+00:00,46.101.170.78,155.232.195.82,fd4f0ffcbfe8,
cowrie.session.connect,2021-02-12 23:26:41.075738+00:00,46.101.170.78,155.232.195.82,cf076290affb,
cowrie.session.connect,2021-02-12 23:26:41.077167+00:00,46.101.170.78,155.232.195.82,d35b07dcdf91,
cowrie.session.connect,2021-02-12 23:26:41.078583+00:00,46.101.170.78,155.232.195.82,8f9e763a40b4,
cowrie.session.closed,2021-02-12 23:26:41.080231+00:00,46.101.170.78,,260e4e509833,253.37786531448364
cowrie.session.closed,2021-02-12 23:26:41.081300+00:00,46.101.170.78,,479bfe85cf24,253.37723422050476
cowrie.session.connect,2021-02-12 23:26:41.082237+00:00,46.101.170.78,155.232.195.82,064bdfd0e480,
cowrie.session.connect,2021-02-12 23:26:41.083336+00:00,46.101.170.78,155.232.195.82,01dd6e96e688,
cowrie.session.connect,2021-02-12 23:26:41.084445+00:00,46.101.170.78,155.232.195.82,bac02fd22565,
cowrie.session.connect,2021-02-12 23:26:41.085542+00:00,46.101.170.78,155.232.195.82,0bddaa3f7906,
cowrie.session.connect,2021-02-12 23:26:41.086643+00:00,46.101.170.78,155.232.195.82,7f43ed26c701,
cowrie.session.connect,2021-02-12 23:26:41.087752+00:00,46.101.170.78,155.232.195.82,6de85581b013,
cowrie.session.connect,2021-02-12 23:26:41.088859+00:00,46.101.170.78,155.232.195.82,88876f7ad6d1,
cowrie.session.connect,2021-02-12 23:26:41.089958+00:00,46.101.170.78,155.232.195.82,02c4aa544e83,
cowrie.session.connect,2021-02-12 23:26:41.091192+00:00,46.101.170.78,155.232.195.82,4bf1182d046a,
cowrie.session.connect,2021-02-12 23:26:41.092314+00:00,46.101.170.78,155.232.195.82,fdb2e1bb957c,
cowrie.session.connect,2021-02-12 23:26:41.093410+00:00,46.101.170.78,155.232.195.82,1e776128e759,
cowrie.session.connect,2021-02-12 23:26:41.094507+00:00,46.101.170.78,155.232.195.82,7bc865c0700a,
cowrie.session.connect,2021-02-12 23:26:41.095604+00:00,46.101.170.78,155.232.195.82,52f9508f1dee,
cowrie.session.connect,2021-02-12 23:26:41.096712+00:00,46.101.170.78,155.232.195.82,5eb10fd03ff8,
cowrie.session.connect,2021-02-12 23:26:41.097805+00:00,46.101.170.78,155.232.195.82,e9f050f1d3c1,
cowrie.session.connect,2021-02-12 23:26:41.098906+00:00,46.101.170.78,155.232.195.82,3d7c89748a48,
cowrie.session.connect,2021-02-12 23:26:41.100006+00:00,46.101.170.78,155.232.195.82,8e7f1df8ad21,
cowrie.session.connect,2021-02-12 23:26:41.101104+00:00,46.101.170.78,155.232.195.82,0c17eec734d6,
cowrie.client.version,2021-02-12 23:26:41.102079+00:00,46.101.170.78,,9bdb69992409,
cowrie.client.version,2021-02-12 23:26:41.102883+00:00,46.101.170.78,,fd4f0ffcbfe8,
cowrie.client.version,2021-02-12 23:26:41.103844+00:00,46.101.170.78,,cf076290affb,
cowrie.client.version,2021-02-12 23:26:41.104647+00:00,46.101.170.78,,d35b07dcdf91,
cowrie.client.version,2021-02-12 23:26:41.105424+00:00,46.101.170.78,,8f9e763a40b4,
cowrie.session.closed,2021-02-12 23:26:41.106409+00:00,46.101.170.78,,9bdb69992409,0.032377004623413
cowrie.session.closed,2021-02-12 23:26:41.107283+00:00,46.101.170.78,,fd4f0ffcbfe8,0.031790018081665004
cowrie.session.closed,2021-02-12 23:26:41.108159+00:00,46.101.170.78,,cf076290affb,0.031236410140991003
cowrie.session.closed,2021-02-12 23:26:41.109011+00:00,46.101.170.78,,d35b07dcdf91,0.030663728713989
cowrie.session.closed,2021-02-12 23:26:41.109868+00:00,46.101.170.78,,8f9e763a40b4,0.030103683471679004
cowrie.client.version,2021-02-12 23:26:41.110709+00:00,46.101.170.78,,064bdfd0e480,
cowrie.client.version,2021-02-12 23:26:41.111489+00:00,46.101.170.78,,01dd6e96e688,
cowrie.client.version,2021-02-12 23:26:41.112281+00:00,46.101.170.78,,bac02fd22565,
cowrie.client.version,2021-02-12 23:26:41.113067+00:00,46.101.170.78,,0bddaa3f7906,
cowrie.client.version,2021-02-12 23:26:41.113849+00:00,46.101.170.78,,7f43ed26c701,
cowrie.client.version,2021-02-12 23:26:41.114630+00:00,46.101.170.78,,6de85581b013,
cowrie.client.version,2021-02-12 23:26:41.115409+00:00,46.101.170.78,,88876f7ad6d1,
cowrie.client.version,2021-02-12 23:26:41.116210+00:00,46.101.170.78,,02c4aa544e83,
cowrie.client.version,2021-02-12 23:26:41.116993+00:00,46.101.170.78,,4bf1182d046a,
cowrie.client.version,2021-02-12 23:26:41.117775+00:00,46.101.170.78,,fdb2e1bb957c,
cowrie.client.version,2021-02-12 23:26:41.118559+00:00,46.101.170.78,,1e776128e759,
cowrie.client.version,2021-02-12 23:26:41.119353+00:00,46.101.170.78,,7bc865c0700a,
cowrie.client.version,2021-02-12 23:26:41.120152+00:00,46.101.170.78,,52f9508f1dee,
cowrie.client.version,2021-02-12 23:26:41.120939+00:00,46.101.170.78,,5eb10fd03ff8,
cowrie.client.version,2021-02-12 23:26:41.121724+00:00,46.101.170.78,,e9f050f1d3c1,
cowrie.client.version,2021-02-12 23:26:41.122510+00:00,46.101.170.78,,3d7c89748a48,
cowrie.client.version,2021-02-12 23:26:41.123294+00:00,46.101.170.78,,8e7f1df8ad21,
cowrie.client.version,2021-02-12 23:26:41.124088+00:00,46.101.170.78,,0c17eec734d6,
cowrie.session.closed,2021-02-12 23:26:41.125046+00:00,46.101.170.78,,064bdfd0e480,0.041891336441040004
cowrie.session.closed,2021-02-12 23:26:41.125905+00:00,46.101.170.78,,01dd6e96e688,0.041641235351562
cowrie.session.closed,2021-02-12 23:26:41.126764+00:00,46.101.170.78,,bac02fd22565,0.041404008865356
cowrie.session.closed,2021-02-12 23:26:41.127619+00:00,46.101.170.78,,0bddaa3f7906,0.041160345077514
cowrie.session.closed,2021-02-12 23:26:41.128495+00:00,46.101.170.78,,7f43ed26c701,0.040925502777099006
cowrie.session.closed,2021-02-12 23:26:41.129359+00:00,46.101.170.78,,6de85581b013,0.040683031082153
cowrie.session.closed,2021-02-12 23:26:41.130216+00:00,46.101.170.78,,88876f7ad6d1,0.040440797805786
cowrie.session.closed,2021-02-12 23:26:41.131077+00:00,46.101.170.78,,02c4aa544e83,0.04006814956665
cowrie.session.closed,2021-02-12 23:26:41.131944+00:00,46.101.170.78,,4bf1182d046a,0.039813756942749
cowrie.session.closed,2021-02-12 23:26:41.132931+00:00,46.101.170.78,,fdb2e1bb957c,0.039700746536254
cowrie.session.closed,2021-02-12 23:26:41.133778+00:00,46.101.170.78,,1e776128e759,0.039452075958251
cowrie.session.closed,2021-02-12 23:26:41.134635+00:00,46.101.170.78,,7bc865c0700a,0.039212465286254
cowrie.session.closed,2021-02-12 23:26:41.135478+00:00,46.101.170.78,,52f9508f1dee,0.038945674896240005
cowrie.session.closed,2021-02-12 23:26:41.136337+00:00,46.101.170.78,,5eb10fd03ff8,0.03871202468872
cowrie.session.closed,2021-02-12 23:26:41.137177+00:00,46.101.170.78,,e9f050f1d3c1,0.038453340530395
cowrie.session.closed,2021-02-12 23:26:41.138098+00:00,46.101.170.78,,3d7c89748a48,0.038281202316284006
cowrie.session.closed,2021-02-12 23:26:41.138942+00:00,46.101.170.78,,8e7f1df8ad21,0.038019180297851
cowrie.session.closed,2021-02-12 23:26:41.139781+00:00,46.101.170.78,,0c17eec734d6,0.037763833999633005
cowrie.session.connect,2021-02-12 23:26:46.065433+00:00,162.142.125.37,155.232.195.83,5981d21543f8,
cowrie.client.version,2021-02-12 23:26:46.066721+00:00,162.142.125.37,,5981d21543f8,
cowrie.client.kex,2021-02-12 23:26:46.341300+00:00,162.142.125.37,,5981d21543f8,
cowrie.session.closed,2021-02-12 23:27:01.066385+00:00,162.142.125.37,,5981d21543f8,14.999786853790283
